id,date,bedrooms,sqft_lot,cat_imovel
9349900110,20150217T000000,2.0,2500,Baixo Padrao
9328510100,20140911T000000,4.0,7312,Alto Padrao
6300500475,20140902T000000,3.0,1991,Baixo Padrao
7849200315,20150205T000000,2.0,7200,Baixo Padrao
7813200115,20140904T000000,2.0,6426,Baixo Padrao
2851200100,20140701T000000,4.0,5080,Alto Padrao
2823059055,20150329T000000,3.0,21262,Baixo Padrao
7853301560,20140625T000000,4.0,15253,Alto Padrao
9477001280,20140506T000000,4.0,7983,Baixo Padrao
7905200147,20141104T000000,2.0,5031,Alto Padrao
6190701110,20150420T000000,3.0,8460,Baixo Padrao
871001500,20140623T000000,4.0,5102,Alto Padrao
2559950110,20150422T000000,2.0,609,Alto Padrao
3693900245,20140707T000000,2.0,2500,Baixo Padrao
1023089140,20150106T000000,3.0,41275,Alto Padrao
3026059085,20150317T000000,5.0,290980,Alto Padrao
3575302345,20141208T000000,4.0,12500,Baixo Padrao
1568100076,20141210T000000,5.0,11198,Baixo Padrao
6600400090,20150113T000000,3.0,9750,Baixo Padrao
5451200110,20141204T000000,4.0,10920,Alto Padrao
3204300090,20141110T000000,3.0,3720,Alto Padrao
3023039066,20150323T000000,3.0,13068,Baixo Padrao
3824100246,20141021T000000,4.0,9676,Baixo Padrao
7768700315,20140630T000000,3.0,14630,Alto Padrao
4154305290,20141120T000000,5.0,6480,Alto Padrao
621069113,20141218T000000,3.0,10454,Baixo Padrao
1523059201,20150217T000000,3.0,77972,Alto Padrao
1453602309,20140805T000000,0.0,1650,Baixo Padrao
7518504291,20141215T000000,2.0,3360,Baixo Padrao
4058801240,20141028T000000,3.0,7150,Baixo Padrao
2313900165,20140730T000000,3.0,3750,Baixo Padrao
2122059206,20140513T000000,5.0,5710,Baixo Padrao
9282801720,20150319T000000,4.0,6000,Baixo Padrao
9542840590,20140602T000000,3.0,4500,Baixo Padrao
2493200015,20140620T000000,3.0,4288,Baixo Padrao
9550202870,20150209T000000,2.0,4590,Baixo Padrao
98000750,20141021T000000,5.0,15959,Alto Padrao
7504010900,20140926T000000,3.0,12000,Alto Padrao
1370803820,20140602T000000,3.0,5000,Alto Padrao
1446401220,20141009T000000,2.0,6600,Baixo Padrao
868000615,20141231T000000,4.0,11542,Alto Padrao
6625910100,20150203T000000,3.0,11100,Baixo Padrao
3629870110,20150422T000000,3.0,3075,Alto Padrao
8651400750,20141028T000000,3.0,5525,Baixo Padrao
925069111,20150507T000000,3.0,235224,Alto Padrao
3352402250,20141021T000000,2.0,3180,Baixo Padrao
4168000110,20140826T000000,3.0,10200,Baixo Padrao
5647900930,20141215T000000,3.0,22489,Baixo Padrao
2523039278,20140624T000000,3.0,8710,Baixo Padrao
6149700405,20141222T000000,1.0,7583,Baixo Padrao
203100690,20150425T000000,4.0,42733,Alto Padrao
4410600100,20141204T000000,4.0,6739,Baixo Padrao
3223059303,20150116T000000,4.0,157875,Alto Padrao
522069097,20141125T000000,2.0,212137,Baixo Padrao
2023069059,20141030T000000,3.0,206910,Alto Padrao
7987400356,20140512T000000,2.0,2500,Baixo Padrao
461005360,20141107T000000,4.0,2850,Alto Padrao
461004195,20141104T000000,2.0,5000,Baixo Padrao
9547204350,20140519T000000,3.0,5100,Alto Padrao
2331300025,20150311T000000,4.0,4356,Alto Padrao
2288000090,20150429T000000,4.0,17711,Alto Padrao
5525400300,20140521T000000,4.0,14803,Alto Padrao
9523103001,20141013T000000,2.0,3276,Baixo Padrao
5249802460,20141210T000000,3.0,7200,Baixo Padrao
7000100850,20140926T000000,4.0,7890,Alto Padrao
9477000300,20140728T000000,4.0,8540,Baixo Padrao
8121100265,20140521T000000,4.0,6180,Alto Padrao
2817100900,20140519T000000,2.0,9912,Baixo Padrao
3578700017,20150123T000000,4.0,11393,Alto Padrao
7550800195,20140730T000000,4.0,5000,Baixo Padrao
3449900090,20150410T000000,4.0,5379,Baixo Padrao
9232900165,20150123T000000,2.0,5800,Baixo Padrao
1137300900,20140605T000000,4.0,35235,Alto Padrao
2617370090,20141019T000000,3.0,5489,Baixo Padrao
5452301800,20140722T000000,4.0,9240,Alto Padrao
6648760100,20140711T000000,3.0,9830,Baixo Padrao
798000337,20140731T000000,4.0,12500,Baixo Padrao
1737300110,20140826T000000,4.0,8171,Baixo Padrao
2817800100,20140701T000000,4.0,8976,Baixo Padrao
5700003640,20140519T000000,5.0,10655,Alto Padrao
824069156,20150429T000000,4.0,46902,Alto Padrao
1997200165,20140916T000000,3.0,5001,Alto Padrao
4083301645,20141024T000000,3.0,6840,Baixo Padrao
3880900245,20150202T000000,6.0,4550,Alto Padrao
1322059002,20150319T000000,3.0,273556,Baixo Padrao
2426039313,20150218T000000,2.0,1236,Baixo Padrao
6448000090,20140512T000000,5.0,20150,Alto Padrao
8005100025,20140919T000000,3.0,4350,Baixo Padrao
2891000750,20140821T000000,3.0,6074,Baixo Padrao
5456000110,20150416T000000,5.0,8854,Alto Padrao
5393601050,20140509T000000,4.0,6000,Baixo Padrao
2979801095,20141209T000000,4.0,4600,Baixo Padrao
6840701095,20150403T000000,3.0,4400,Alto Padrao
2221000100,20140507T000000,3.0,10723,Baixo Padrao
5070000100,20140711T000000,3.0,8585,Baixo Padrao
3793501450,20140910T000000,5.0,6901,Baixo Padrao
321079066,20150423T000000,3.0,349351,Baixo Padrao
2026049125,20150501T000000,2.0,2271,Baixo Padrao
1844500025,20150325T000000,4.0,7693,Baixo Padrao
3541600405,20150127T000000,5.0,15950,Alto Padrao
1823049202,20140610T000000,6.0,8400,Baixo Padrao
1823049202,20150107T000000,6.0,8400,Baixo Padrao
1563100705,20140912T000000,4.0,5400,Alto Padrao
7968200090,20140819T000000,4.0,7214,Baixo Padrao
5379802816,20150224T000000,4.0,11175,Baixo Padrao
3340401570,20140703T000000,3.0,7969,Baixo Padrao
7300700056,20141029T000000,3.0,6710,Baixo Padrao
1257201130,20141001T000000,4.0,4590,Alto Padrao
7526400100,20140826T000000,4.0,35225,Alto Padrao
7504400750,20150105T000000,4.0,13129,Alto Padrao
1525059112,20141018T000000,3.0,41339,Alto Padrao
7300410300,20141106T000000,4.0,6466,Baixo Padrao
1326039039,20140729T000000,2.0,12000,Baixo Padrao
8100400110,20140708T000000,3.0,9670,Alto Padrao
6385900090,20141103T000000,4.0,7184,Baixo Padrao
7229000025,20140707T000000,4.0,10800,Baixo Padrao
6145602355,20150225T000000,4.0,3844,Baixo Padrao
3600057,20150319T000000,4.0,3504,Baixo Padrao
4040200490,20140820T000000,3.0,5170,Baixo Padrao
2919201095,20150327T000000,3.0,3840,Baixo Padrao
5248800625,20150316T000000,3.0,4000,Baixo Padrao
1257201295,20140708T000000,2.0,3040,Baixo Padrao
3342700371,20140609T000000,3.0,7149,Baixo Padrao
1724079013,20140718T000000,3.0,217800,Baixo Padrao
2770606822,20140820T000000,3.0,877,Baixo Padrao
5706201930,20150217T000000,3.0,12500,Baixo Padrao
8731800300,20140723T000000,3.0,9100,Baixo Padrao
3751600457,20140813T000000,3.0,15480,Baixo Padrao
9169100214,20140514T000000,3.0,5500,Baixo Padrao
809000820,20140522T000000,2.0,1750,Baixo Padrao
9460000110,20140924T000000,3.0,6500,Baixo Padrao
7888780090,20141121T000000,3.0,6021,Baixo Padrao
2423059067,20141219T000000,3.0,54557,Alto Padrao
1331900110,20141008T000000,4.0,28005,Alto Padrao
6600490300,20150126T000000,2.0,3608,Baixo Padrao
6042000090,20141002T000000,4.0,7731,Baixo Padrao
7846700850,20140701T000000,3.0,6000,Baixo Padrao
5381600110,20140618T000000,4.0,9600,Baixo Padrao
3459100300,20140617T000000,3.0,7400,Baixo Padrao
8151600590,20150312T000000,2.0,11250,Baixo Padrao
7936000252,20150511T000000,2.0,7500,Baixo Padrao
2825059256,20140926T000000,4.0,13068,Alto Padrao
1925069006,20141203T000000,1.0,33278,Baixo Padrao
1274500300,20140623T000000,3.0,9600,Baixo Padrao
7129304085,20140708T000000,3.0,4060,Baixo Padrao
104540820,20140812T000000,3.0,5999,Baixo Padrao
9272200090,20150204T000000,4.0,6000,Alto Padrao
1787600164,20140723T000000,2.0,4920,Baixo Padrao
8127700215,20150409T000000,4.0,4200,Alto Padrao
7348200115,20140619T000000,3.0,8340,Baixo Padrao
7752200100,20140930T000000,4.0,11100,Alto Padrao
3904901570,20150320T000000,3.0,6232,Baixo Padrao
1238501116,20150123T000000,3.0,9500,Baixo Padrao
9392500100,20140723T000000,4.0,9576,Baixo Padrao
7857003465,20140605T000000,5.0,4750,Baixo Padrao
4038700930,20141113T000000,4.0,8800,Alto Padrao
6979920090,20140626T000000,4.0,27540,Alto Padrao
1515920090,20140919T000000,3.0,18674,Baixo Padrao
2473100090,20141202T000000,5.0,7480,Baixo Padrao
6402700100,20141007T000000,4.0,9610,Baixo Padrao
104530490,20140516T000000,4.0,6519,Baixo Padrao
2487200940,20140814T000000,4.0,5000,Alto Padrao
6132600315,20140827T000000,1.0,5250,Baixo Padrao
6848200475,20141126T000000,3.0,3300,Alto Padrao
2141310490,20150102T000000,3.0,8412,Alto Padrao
7571200110,20140728T000000,2.0,4350,Baixo Padrao
5072300100,20140718T000000,4.0,9900,Baixo Padrao
3342103148,20150213T000000,5.0,6168,Baixo Padrao
1770000090,20150407T000000,3.0,17400,Baixo Padrao
8658303585,20140807T000000,2.0,7500,Baixo Padrao
1115400090,20140821T000000,3.0,8893,Alto Padrao
4400800061,20140725T000000,4.0,10447,Baixo Padrao
4137000590,20140717T000000,4.0,9377,Baixo Padrao
809000945,20150106T000000,6.0,2760,Alto Padrao
4397000100,20150324T000000,4.0,12591,Baixo Padrao
3426049031,20140617T000000,4.0,4887,Alto Padrao
4310702775,20150203T000000,2.0,1196,Baixo Padrao
8965450110,20140912T000000,3.0,11570,Alto Padrao
2887700805,20141022T000000,2.0,4370,Baixo Padrao
1446401460,20150422T000000,2.0,5280,Baixo Padrao
225039175,20140513T000000,5.0,4591,Baixo Padrao
1151100165,20140716T000000,2.0,31838,Baixo Padrao
4330600301,20140718T000000,2.0,7425,Baixo Padrao
2767602141,20140905T000000,3.0,4290,Baixo Padrao
2767602141,20141222T000000,3.0,4290,Alto Padrao
2223089048,20140625T000000,4.0,48693,Baixo Padrao
3693900985,20140529T000000,2.0,5000,Baixo Padrao
3574801790,20140807T000000,3.0,7112,Baixo Padrao
2568800121,20140911T000000,4.0,8311,Baixo Padrao
5249804560,20140818T000000,4.0,7200,Baixo Padrao
7811100100,20140918T000000,4.0,10297,Alto Padrao
6116500300,20140910T000000,3.0,26500,Baixo Padrao
2489200165,20140807T000000,3.0,5500,Baixo Padrao
425079100,20141231T000000,3.0,68479,Baixo Padrao
1828001220,20141007T000000,5.0,9473,Alto Padrao
5602000025,20150226T000000,3.0,10212,Baixo Padrao
191101015,20141211T000000,3.0,10125,Alto Padrao
4249000100,20150414T000000,4.0,7673,Alto Padrao
7877400266,20150407T000000,3.0,9360,Baixo Padrao
7657000165,20140730T000000,4.0,7467,Baixo Padrao
4302200535,20140506T000000,2.0,5160,Baixo Padrao
369000881,20140905T000000,4.0,6000,Alto Padrao
7527200110,20150218T000000,3.0,22000,Alto Padrao
1561600025,20140603T000000,3.0,8797,Alto Padrao
2813100100,20140714T000000,4.0,6014,Alto Padrao
3179100755,20150330T000000,3.0,6802,Alto Padrao
1422700110,20140703T000000,3.0,10875,Baixo Padrao
1075100090,20140924T000000,3.0,8910,Baixo Padrao
7338402690,20150401T000000,6.0,7071,Baixo Padrao
5451210100,20150423T000000,4.0,9886,Alto Padrao
7523900300,20150407T000000,4.0,14745,Baixo Padrao
7237300090,20150402T000000,5.0,4548,Baixo Padrao
4083303815,20150421T000000,5.0,3990,Alto Padrao
6117501015,20140606T000000,3.0,14333,Baixo Padrao
6700390100,20150318T000000,3.0,6187,Baixo Padrao
7334401450,20140729T000000,3.0,13200,Baixo Padrao
8588000315,20140624T000000,3.0,13102,Baixo Padrao
3121500100,20140903T000000,4.0,29163,Alto Padrao
726049202,20150506T000000,3.0,10200,Baixo Padrao
3629760110,20140821T000000,3.0,4904,Alto Padrao
8692800025,20140514T000000,5.0,7314,Baixo Padrao
4392200165,20140904T000000,1.0,6567,Baixo Padrao
1023089228,20140717T000000,3.0,13775,Baixo Padrao
7625702615,20150114T000000,2.0,4560,Baixo Padrao
8081030090,20140815T000000,4.0,13175,Alto Padrao
2201500490,20150406T000000,3.0,10080,Baixo Padrao
7853250090,20140929T000000,4.0,5130,Alto Padrao
7133300044,20140629T000000,3.0,1275,Baixo Padrao
293700110,20140926T000000,4.0,34513,Alto Padrao
4038100110,20140707T000000,3.0,9090,Baixo Padrao
7697870600,20140909T000000,3.0,7200,Baixo Padrao
8847400115,20140723T000000,3.0,208652,Alto Padrao
7853240100,20140902T000000,5.0,9130,Alto Padrao
326049058,20150217T000000,5.0,13425,Baixo Padrao
8732800090,20150424T000000,3.0,8737,Baixo Padrao
2526059086,20140722T000000,3.0,45738,Alto Padrao
2391600165,20140617T000000,3.0,5750,Baixo Padrao
7225000090,20141017T000000,2.0,4500,Baixo Padrao
1868901295,20140729T000000,5.0,3750,Alto Padrao
6072100490,20141204T000000,4.0,8480,Baixo Padrao
2522069064,20141027T000000,2.0,7250,Baixo Padrao
806800090,20150506T000000,3.0,5000,Baixo Padrao
7228500375,20150210T000000,4.0,4740,Baixo Padrao
2891100820,20140825T000000,3.0,6000,Baixo Padrao
8564850300,20140912T000000,3.0,5978,Baixo Padrao
3861400061,20150213T000000,3.0,9603,Alto Padrao
3343903647,20141028T000000,3.0,9420,Baixo Padrao
809002680,20141014T000000,4.0,6000,Alto Padrao
5450300195,20150327T000000,4.0,13500,Alto Padrao
1231001110,20140722T000000,3.0,3532,Baixo Padrao
6303401050,20150220T000000,3.0,8573,Baixo Padrao
1003400245,20141201T000000,3.0,9907,Baixo Padrao
7468900245,20150420T000000,3.0,7265,Baixo Padrao
5021900265,20140702T000000,4.0,10800,Alto Padrao
8100900015,20141022T000000,3.0,7260,Baixo Padrao
573000490,20141124T000000,3.0,4564,Alto Padrao
4022900837,20140613T000000,3.0,9545,Baixo Padrao
475001295,20140625T000000,3.0,5000,Alto Padrao
5256500025,20140827T000000,4.0,10358,Baixo Padrao
2767601390,20150304T000000,4.0,5000,Alto Padrao
6700400110,20140702T000000,3.0,7231,Baixo Padrao
8860300300,20140902T000000,4.0,8400,Alto Padrao
3738900165,20141024T000000,4.0,8215,Baixo Padrao
1314300018,20150324T000000,3.0,1343,Baixo Padrao
3992700265,20140804T000000,3.0,8040,Baixo Padrao
1105000296,20141229T000000,2.0,5913,Baixo Padrao
1773100121,20140623T000000,3.0,750,Baixo Padrao
7585000110,20150326T000000,3.0,9576,Baixo Padrao
822069112,20150423T000000,4.0,89298,Alto Padrao
5423030300,20140519T000000,4.0,7672,Baixo Padrao
1387301730,20150202T000000,3.0,7236,Baixo Padrao
4447300008,20140923T000000,3.0,1963,Baixo Padrao
6413600123,20141008T000000,3.0,7403,Baixo Padrao
3288100100,20141120T000000,4.0,8400,Baixo Padrao
6127600110,20140502T000000,4.0,6200,Alto Padrao
3423049165,20150331T000000,3.0,12733,Baixo Padrao
1233100601,20141024T000000,2.0,7414,Baixo Padrao
3422059085,20150324T000000,2.0,23000,Baixo Padrao
9294300600,20150415T000000,4.0,6139,Alto Padrao
7282900025,20140506T000000,3.0,6874,Baixo Padrao
2526059076,20150225T000000,6.0,84506,Alto Padrao
5451100490,20150115T000000,7.0,10800,Alto Padrao
126059097,20141023T000000,3.0,104544,Alto Padrao
7739100015,20140502T000000,3.0,7320,Baixo Padrao
9828702251,20140623T000000,3.0,1269,Alto Padrao
9558040820,20140709T000000,6.0,6015,Alto Padrao
1437580600,20150331T000000,5.0,7924,Alto Padrao
5469502460,20140909T000000,4.0,24800,Baixo Padrao
2919701105,20141209T000000,2.0,2609,Baixo Padrao
952003585,20150209T000000,4.0,4945,Alto Padrao
3066400750,20150413T000000,3.0,10359,Alto Padrao
2607740100,20141029T000000,4.0,9684,Baixo Padrao
793200100,20141218T000000,3.0,6200,Baixo Padrao
6744700900,20150429T000000,4.0,13450,Alto Padrao
1828300100,20150330T000000,4.0,7807,Alto Padrao
1118000110,20140529T000000,4.0,13586,Alto Padrao
9297301015,20150408T000000,3.0,4800,Baixo Padrao
585000008,20150413T000000,2.0,4002,Baixo Padrao
4070700300,20150504T000000,3.0,3729,Alto Padrao
3026079031,20140806T000000,3.0,47916,Baixo Padrao
2781250750,20140828T000000,2.0,3300,Baixo Padrao
203100625,20140529T000000,3.0,21587,Alto Padrao
687600110,20141020T000000,3.0,33080,Alto Padrao
2473372250,20150121T000000,3.0,9493,Baixo Padrao
7974700112,20140714T000000,4.0,6500,Alto Padrao
2330000015,20140826T000000,6.0,10250,Alto Padrao
7230300100,20140826T000000,3.0,17600,Baixo Padrao
2133010110,20150508T000000,4.0,13168,Baixo Padrao
4389201250,20140513T000000,5.0,9000,Alto Padrao
3383900057,20141203T000000,3.0,902,Baixo Padrao
2424410110,20140611T000000,3.0,27427,Baixo Padrao
3126049436,20140912T000000,3.0,1296,Baixo Padrao
9238500100,20150318T000000,4.0,20280,Baixo Padrao
9828700900,20140505T000000,2.0,5400,Alto Padrao
686400930,20140825T000000,5.0,10150,Alto Padrao
5515600088,20141121T000000,3.0,32700,Baixo Padrao
1254200015,20141216T000000,3.0,5500,Baixo Padrao
1254200015,20150408T000000,3.0,5500,Alto Padrao
1523049209,20141113T000000,3.0,7014,Baixo Padrao
561000300,20140623T000000,3.0,8625,Baixo Padrao
399000195,20141020T000000,3.0,7500,Baixo Padrao
2540700110,20150212T000000,4.0,18564,Alto Padrao
2523089097,20141029T000000,3.0,264844,Baixo Padrao
3026079055,20140826T000000,4.0,212639,Alto Padrao
1105000011,20141209T000000,5.0,5937,Baixo Padrao
5113400535,20140507T000000,3.0,5401,Alto Padrao
3876301140,20141105T000000,5.0,7992,Alto Padrao
1523049188,20150430T000000,2.0,20130,Baixo Padrao
5621100115,20141218T000000,2.0,5000,Baixo Padrao
4219401080,20140520T000000,4.0,4545,Alto Padrao
2112700600,20150513T000000,3.0,5880,Baixo Padrao
3222049112,20150507T000000,3.0,8225,Baixo Padrao
622059019,20140919T000000,5.0,94960,Baixo Padrao
9348700490,20150410T000000,4.0,9349,Alto Padrao
9259900025,20140714T000000,3.0,7320,Baixo Padrao
3022059066,20150130T000000,4.0,223462,Baixo Padrao
1777500090,20141229T000000,6.0,9375,Alto Padrao
3885803245,20150305T000000,5.0,8400,Alto Padrao
8819901030,20141118T000000,3.0,8025,Alto Padrao
2623069067,20150305T000000,3.0,138085,Alto Padrao
8635700025,20140725T000000,3.0,15600,Baixo Padrao
98020300,20150203T000000,5.0,8230,Alto Padrao
7243500025,20140519T000000,4.0,5257,Baixo Padrao
3329510850,20150306T000000,4.0,9846,Baixo Padrao
9521100855,20140610T000000,3.0,1286,Baixo Padrao
723049156,20140523T000000,3.0,8645,Baixo Padrao
723049156,20141112T000000,3.0,8645,Baixo Padrao
5130000090,20140909T000000,3.0,11562,Baixo Padrao
8562400025,20140916T000000,3.0,8545,Alto Padrao
5706201140,20141121T000000,4.0,15398,Baixo Padrao
3034200198,20140603T000000,3.0,9313,Alto Padrao
4077800017,20140813T000000,4.0,6200,Alto Padrao
1245500099,20150506T000000,3.0,8528,Alto Padrao
4435000705,20140708T000000,3.0,8700,Baixo Padrao
4435000705,20150309T000000,3.0,8700,Baixo Padrao
2225059118,20141202T000000,4.0,42253,Alto Padrao
5126900405,20140731T000000,2.0,7450,Baixo Padrao
5603800110,20140915T000000,4.0,9000,Alto Padrao
2426059076,20150203T000000,4.0,37431,Alto Padrao
3260200110,20141208T000000,3.0,18184,Alto Padrao
4235401055,20140514T000000,2.0,4800,Alto Padrao
1550000463,20140826T000000,4.0,118918,Alto Padrao
1823049144,20150128T000000,3.0,9295,Baixo Padrao
7012200215,20141231T000000,3.0,3727,Alto Padrao
5149300100,20140818T000000,4.0,9600,Baixo Padrao
7335400215,20150505T000000,1.0,5746,Baixo Padrao
7227501450,20141016T000000,4.0,5382,Baixo Padrao
8146300025,20140813T000000,4.0,8680,Alto Padrao
3530540090,20141113T000000,2.0,6258,Baixo Padrao
9284802215,20141205T000000,5.0,5750,Baixo Padrao
1250202430,20140611T000000,3.0,6300,Alto Padrao
1241900028,20150417T000000,5.0,9187,Alto Padrao
8691400600,20141208T000000,4.0,7538,Alto Padrao
1118000301,20141219T000000,4.0,7173,Alto Padrao
3905081500,20140604T000000,3.0,4910,Baixo Padrao
5611000090,20140805T000000,4.0,10330,Baixo Padrao
2013800705,20141117T000000,2.0,9375,Baixo Padrao
9276200850,20140616T000000,2.0,4000,Baixo Padrao
2785000110,20140605T000000,4.0,8400,Baixo Padrao
2919702655,20140606T000000,2.0,4590,Baixo Padrao
3942900115,20150421T000000,3.0,4998,Baixo Padrao
5452301810,20140905T000000,5.0,9240,Alto Padrao
5104511730,20150409T000000,4.0,6800,Alto Padrao
3923400123,20141017T000000,4.0,14321,Baixo Padrao
2249500367,20141021T000000,3.0,2975,Alto Padrao
2916600110,20150430T000000,3.0,8688,Baixo Padrao
3629921140,20141030T000000,5.0,5500,Alto Padrao
8682250090,20140504T000000,2.0,7392,Alto Padrao
6929602605,20150203T000000,3.0,8631,Baixo Padrao
8550001515,20141001T000000,2.0,10946,Baixo Padrao
1775800740,20150206T000000,4.0,13566,Baixo Padrao
1773101340,20150202T000000,4.0,4400,Baixo Padrao
5561710110,20141014T000000,3.0,7326,Baixo Padrao
1115800110,20150109T000000,3.0,9471,Baixo Padrao
2131701240,20150108T000000,2.0,6317,Baixo Padrao
8827901450,20141031T000000,4.0,4480,Alto Padrao
4302200336,20140707T000000,3.0,5160,Baixo Padrao
7550800916,20140602T000000,1.0,3000,Baixo Padrao
534000112,20150203T000000,2.0,1242,Baixo Padrao
3885801450,20150226T000000,2.0,6000,Alto Padrao
522059013,20140612T000000,2.0,10450,Baixo Padrao
3342700405,20140522T000000,4.0,42200,Alto Padrao
9276201140,20150213T000000,3.0,5000,Alto Padrao
7972601280,20150504T000000,5.0,7620,Baixo Padrao
2734100734,20141015T000000,3.0,1427,Baixo Padrao
4022900077,20150413T000000,4.0,15450,Alto Padrao
1777600490,20141024T000000,4.0,12463,Alto Padrao
2193310300,20150401T000000,3.0,9250,Baixo Padrao
2322069168,20140507T000000,3.0,327135,Alto Padrao
7885800900,20140801T000000,4.0,5701,Baixo Padrao
1545800090,20141003T000000,3.0,7500,Baixo Padrao
7131300025,20140521T000000,3.0,4842,Baixo Padrao
3221079055,20150325T000000,3.0,93218,Baixo Padrao
9184700535,20150413T000000,4.0,5000,Alto Padrao
1877500090,20150211T000000,3.0,8297,Alto Padrao
723049476,20140724T000000,3.0,9145,Baixo Padrao
8556800100,20150121T000000,4.0,23994,Baixo Padrao
9830200475,20150323T000000,3.0,7440,Baixo Padrao
2525000690,20150309T000000,3.0,7500,Baixo Padrao
1891100090,20140505T000000,3.0,2185,Alto Padrao
3447000100,20150422T000000,4.0,10696,Alto Padrao
1118001295,20141203T000000,4.0,11098,Alto Padrao
7968460110,20140619T000000,3.0,42399,Baixo Padrao
5101406489,20150501T000000,3.0,6380,Baixo Padrao
9275702350,20141222T000000,3.0,4452,Alto Padrao
7752000090,20150113T000000,4.0,10050,Alto Padrao
293000165,20140819T000000,3.0,6384,Baixo Padrao
7852100110,20150422T000000,4.0,5267,Baixo Padrao
1311000600,20140925T000000,5.0,7700,Baixo Padrao
1732800820,20140619T000000,4.0,3600,Alto Padrao
7893203565,20141027T000000,3.0,7500,Baixo Padrao
2524049166,20140918T000000,5.0,47480,Alto Padrao
9406550100,20140923T000000,4.0,8458,Baixo Padrao
3327000090,20140612T000000,4.0,7680,Baixo Padrao
1220000100,20150504T000000,1.0,7639,Baixo Padrao
1066600025,20141029T000000,3.0,10800,Baixo Padrao
3626039228,20140918T000000,3.0,7015,Baixo Padrao
7635801032,20140710T000000,3.0,6500,Baixo Padrao
4364700600,20141216T000000,3.0,7920,Baixo Padrao
4364700600,20150330T000000,3.0,7920,Baixo Padrao
7774200236,20141211T000000,3.0,11744,Baixo Padrao
8025700590,20140519T000000,3.0,7275,Baixo Padrao
7129302095,20150213T000000,3.0,6554,Baixo Padrao
2997800076,20141209T000000,3.0,1350,Alto Padrao
7740100015,20150206T000000,3.0,16851,Baixo Padrao
5279100625,20150429T000000,2.0,8600,Baixo Padrao
1126059144,20140911T000000,3.0,130680,Alto Padrao
5409800110,20150119T000000,4.0,12145,Baixo Padrao
7963900100,20140912T000000,3.0,14248,Alto Padrao
9264910100,20150218T000000,5.0,10400,Baixo Padrao
8819900449,20150508T000000,2.0,3975,Baixo Padrao
1525059160,20140731T000000,4.0,95396,Alto Padrao
7526800100,20140708T000000,5.0,9180,Alto Padrao
6385100100,20141002T000000,3.0,8629,Baixo Padrao
2085200261,20150218T000000,3.0,6450,Baixo Padrao
3522900061,20150421T000000,2.0,6900,Baixo Padrao
2570500090,20141007T000000,5.0,9780,Baixo Padrao
5482700100,20140512T000000,3.0,12508,Alto Padrao
567000268,20140821T000000,3.0,2710,Baixo Padrao
3649100315,20140625T000000,4.0,9984,Baixo Padrao
6821102352,20141008T000000,2.0,1753,Baixo Padrao
6072300110,20150416T000000,3.0,8376,Alto Padrao
3223049131,20141030T000000,4.0,11650,Baixo Padrao
1068000110,20150429T000000,3.0,7080,Alto Padrao
2600020100,20140930T000000,4.0,10455,Alto Padrao
5422500110,20140725T000000,3.0,6850,Baixo Padrao
4055700378,20141009T000000,4.0,38016,Alto Padrao
795000820,20150406T000000,2.0,9000,Baixo Padrao
925059113,20140813T000000,3.0,12196,Baixo Padrao
3275000090,20150421T000000,4.0,9100,Baixo Padrao
8946700100,20141208T000000,4.0,7043,Baixo Padrao
809002485,20150327T000000,3.0,4800,Alto Padrao
5332200405,20140602T000000,4.0,5000,Alto Padrao
1775950100,20150113T000000,3.0,9196,Baixo Padrao
9808700762,20140611T000000,5.0,37325,Alto Padrao
1133000542,20140805T000000,3.0,9500,Baixo Padrao
7905200315,20150416T000000,4.0,6731,Alto Padrao
3949600090,20141201T000000,3.0,9903,Baixo Padrao
9274201730,20140616T000000,4.0,6938,Alto Padrao
7883604065,20150501T000000,2.0,6000,Baixo Padrao
1158700100,20140811T000000,2.0,19700,Alto Padrao
7237500110,20150404T000000,4.0,10925,Alto Padrao
8682280490,20140801T000000,2.0,4866,Baixo Padrao
224059111,20140903T000000,3.0,13457,Baixo Padrao
4141800215,20141126T000000,4.0,4000,Alto Padrao
1822069097,20141223T000000,6.0,206474,Baixo Padrao
1668500100,20141210T000000,3.0,35016,Alto Padrao
1254200615,20140716T000000,3.0,2978,Alto Padrao
7135520300,20150407T000000,3.0,16365,Alto Padrao
1755700090,20140801T000000,3.0,7267,Baixo Padrao
2414600195,20140721T000000,3.0,8600,Baixo Padrao
3592500985,20150504T000000,4.0,4675,Alto Padrao
1003600056,20141024T000000,4.0,8837,Baixo Padrao
9285800755,20140714T000000,3.0,6100,Baixo Padrao
1269200229,20140723T000000,3.0,38038,Alto Padrao
304100090,20140722T000000,4.0,5393,Baixo Padrao
7227800110,20150409T000000,6.0,17685,Baixo Padrao
7507500015,20140730T000000,3.0,8303,Baixo Padrao
621069146,20140818T000000,2.0,55321,Baixo Padrao
263000164,20141217T000000,2.0,6030,Baixo Padrao
263000291,20140904T000000,3.0,9450,Baixo Padrao
1566100625,20140804T000000,3.0,8296,Baixo Padrao
8861500015,20140520T000000,3.0,10260,Alto Padrao
8961990090,20140624T000000,3.0,4132,Baixo Padrao
3584900090,20140613T000000,3.0,12874,Alto Padrao
8902000407,20141217T000000,3.0,8528,Baixo Padrao
3026059014,20150112T000000,3.0,4473,Baixo Padrao
